"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Revenue","Month_Aug","Month_Dec","Month_Feb","Month_Jul","Month_June","Month_Mar","Month_May","Month_Nov","Month_Oct","Month_Sep","OperatingSystems_1","OperatingSystems_2","OperatingSystems_3","OperatingSystems_4","OperatingSystems_5","OperatingSystems_6","OperatingSystems_7","OperatingSystems_8","Browser_1","Browser_2","Browser_3","Browser_4","Browser_5","Browser_6","Browser_7","Browser_8","Browser_9","Browser_10","Browser_11","Browser_12","Browser_13","Region_1","Region_2","Region_3","Region_4","Region_5","Region_6","Region_7","Region_8","Region_9","TrafficType_1","TrafficType_2","TrafficType_3","TrafficType_4","TrafficType_5","TrafficType_6","TrafficType_7","TrafficType_8","TrafficType_9","TrafficType_10","TrafficType_11","TrafficType_12","TrafficType_13","TrafficType_14","TrafficType_15","TrafficType_16","TrafficType_17","TrafficType_18","TrafficType_19","TrafficType_20","VisitorType_New_Visitor","VisitorType_Other","VisitorType_Returning_Visitor","Weekend_FALSE","Weekend_TRUE"
"6101",0,0,0,0,15.3345846738666,800.85952547668,0.000540413162183658,0.0100832081090158,65.6811318753814,0,"TRUE",0,0,0,0,0,0.0972743614111096,0,0.90272563858889,0,0,0.90272563858889,0.0972743614111096,0,0,0,0,0,0,0.90272563858889,0,0,0.0972743614111096,0,0,0,0,0,0,0,0,0,0,0.90272563858889,0.0972743614111096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.90272563858889,0.0972743614111096
"6113",1,71.3940758109093,0,0,77.8706694021821,2797.28819426801,0,0.0123050268674424,13.0203665051178,0,"TRUE",0,0,0,0,0,0,0.240148104727268,0.759851895272732,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.240148104727268,0,0.759851895272732,0,0,0,0,0,0,0.759851895272732,0.240148104727268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6122",0.491985702654347,39.8508419150021,0,0,64.5511993486434,2487.77620517374,0.00282230187770443,0.0238252865436051,1.1119003005172,0,"TRUE",0,0,0,0,0,0.508014297345653,0,0.491985702654347,0,0,0,1,0,0,0,0,0,0,0,0.491985702654347,0,0.508014297345653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.491985702654347,0.508014297345653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.491985702654347,0.508014297345653
"6131",8.57247267477214,427.140372448321,4.57247267477214,673.197976486385,132.95614765957,6764.85812035859,0.00492418309605252,0.0193081310419193,2.05256632742479,0,"TRUE",0.572472674772143,0,0,0,0,0,0,0.427527325227857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427527325227857,0.572472674772143,0,0,0.427527325227857,0,0.572472674772143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.572472674772143,0.427527325227857
"614",4.02506615035236,121.701197804697,0.854221791960299,157.843102718424,23.7928794231266,1276.75568165716,0.000551110756367257,0.0216595203081376,38.6113854315236,0,"TRUE",0.17084435839206,0,0,0,0,0,0,0,0,0.82915564160794,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.82915564160794,0,0,0,0,0,0,0.17084435839206,0,0,0,0.82915564160794,0.17084435839206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"615",9.20113872084767,129.157605784852,0.885876960121095,28.7910012039356,129.022774416953,5467.60796457258,0.00118116898486914,0.0209354635685001,5.23007038296464,0,"TRUE",0,0,0,0,0,0,0,0.885876960121095,0,0.114123039878905,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.114123039878905,0,0,0,0,0.885876960121095,0,0,0,0,0.885876960121095,0.114123039878905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"616",0.127377284225076,1.7514376580948,0.0127377284225076,0.413976173731498,38.3756746696308,1701.0411700266,0.00550177447008673,0.0321247384433507,2.16083921691166,0,"TRUE",0,0,0,0,0,0.987262271577492,0,0.0127377284225076,0,0,0,1,0,0,0,0,0,0,0,0.0127377284225076,0,0.987262271577492,0,0,0,0,0,0,0,0,0,0,0,0.987262271577492,0,0,0.0127377284225076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0127377284225076,0.987262271577492
"617",1.69884759373963,47.0014500934631,2.26513012498617,124.723727507051,76.0734946560115,2397.32704382395,0.00533448439634413,0.025572475280783,11.7278581212168,0,"TRUE",0,0,0,0,0,0.433717468753457,0,0.566282531246543,0,0,0,1,0,0,0,0,0,0,0,0.566282531246543,0,0.433717468753457,0,0,0,0,0,0,0,0,0,0,0,0.433717468753457,0,0,0,0.566282531246543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.566282531246543,0.433717468753457
"6181",0.798110010568053,22.0810436257161,1.0641466807574,58.5945766092045,55.3565302430652,1997.60994427479,0.00545169767828811,0.0291241952626889,6.67015807649231,0,"TRUE",0,0,0,0,0,0.733963329810649,0,0.266036670189351,0,0,0,1,0,0,0,0,0,0,0,0.266036670189351,0,0.733963329810649,0,0,0,0,0,0,0,0,0,0,0,0.733963329810649,0,0,0,0.266036670189351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.266036670189351,0.733963329810649
"619",2.19539773790166,40.1010116846301,0,0,15.8621305383276,299.070105338847,0.00259549120699154,0.017328109659652,34.2544975857402,0.321840904839337,"TRUE",0,0,0,0,0,0,0.402301131049171,0,0,0.597698868950829,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.597698868950829,0,0.402301131049171,0,0,0,0,0,0,0,0,0.597698868950829,0.402301131049171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"620",2.47595986677334,48.5739879765548,0,0,12.0745417985599,211.278708188288,0.00169045206802344,0.0190346703317091,38.2902606652297,0.209616053290665,"TRUE",0,0,0,0,0,0,0.262020066613331,0,0,0.737979933386669,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.737979933386669,0,0.262020066613331,0,0,0,0,0,0,0,0,0.737979933386669,0.262020066613331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"621",1.18527525383979,44.2052618914284,0,0,38.5226616766304,1077.06297179532,0,0.0037217167066825,50.7791024880519,0,"TRUE",0.0926376269198954,0,0,0,0,0,0.907362373080105,0,0,0,0,1,0,0,0,0,0,0,0,0.907362373080105,0,0,0,0,0,0,0,0.0926376269198954,0,0,0,0.907362373080105,0,0,0.0926376269198954,0,0,0,0,0,0,0.907362373080105,0.0926376269198954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"622",3,71.2776338972151,0,0,76.8467112476937,1034.89752391734,0,0.0125061996467444,28.1841088428035,0,"TRUE",0.614074455108494,0,0,0,0,0,0,0,0,0.385925544891506,0,1,0,0,0,0,0,0,0,0.385925544891506,0,0,0,0,0,0,0,0.614074455108494,0,0,0,0.385925544891506,0,0,0.614074455108494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6231",9.62637231405824,409.754439173266,3.67472553718835,342.379116942175,119.268162313849,4919.78149599511,0.00485692001677729,0.0185872795543903,23.5623811926778,0,"TRUE",0,0.325274462811649,0,0,0,0,0,0.674725537188351,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.325274462811649,0,0,0,0,0,0.674725537188351,0,0,0,0.674725537188351,0,0,0,0,0,0.325274462811649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.325274462811649,0.674725537188351
"624",6.33423788938671,155.13046484167,1.33355947234668,156.693238000735,34.8897180652712,1642.27252799229,0,0.00904454054490987,62.3173940259791,0,"TRUE",0,0.444519824115559,0,0,0,0,0.555480175884441,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.555480175884441,0,0,0,0,0,0.444519824115559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"625",10.4521746316459,281.094443413659,3.75652205850929,130.069576275884,374.539159897482,11285.2820066651,0.00653603940786685,0.00962714628432857,9.9510695170253,0,"TRUE",0,0.0608694853726774,0,0,0,0,0,0.939130514627323,0,0,0.939130514627323,0,0.0608694853726774,0,0,0,0,0,0.939130514627323,0,0,0,0,0,0,0,0,0,0,0.0608694853726774,0,0,0,0.939130514627323,0,0,0,0,0,0.0608694853726774,0,0.0608694853726774,0.939130514627323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0608694853726774,0.939130514627323
"6262",1.14612198527902,37.7853163238615,0,0,29.707756029442,1042.20510686147,0,0.00395214493491001,49.395049319249,0,"TRUE",0,0.146121985279024,0,0,0,0,0.853878014720976,0,0,0,0,0.853878014720976,0.146121985279024,0,0,0,0,0,0,0.853878014720976,0,0,0,0,0,0,0,0,0,0.146121985279024,0,0.853878014720976,0,0,0,0,0,0,0,0.146121985279024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"627",4.35054986132309,117.892791059116,1.58201813139021,54.7773777993862,177.568145423662,5624.10187353592,0.00397378437935997,0.018865068121474,3.64704341250336,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.395504532847553,0.604495467152447,0,0,0,0,0,0,0.395504532847553,0.604495467152447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395504532847553,0,0,0.604495467152447,0,0,0,0,0,0.395504532847553,0,0,0,0,0,0,0,0.604495467152447,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"6282",3.45811278419569,93.7092047951053,1.25749555788934,43.5407836919185,148.117721878458,4776.42931850127,0.00357304208145803,0.0200811563478618,2.89891803365265,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.314373889472336,0.685626110527664,0,0,0,0,0,0,0.314373889472336,0.685626110527664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314373889472336,0,0,0.685626110527664,0,0,0,0,0,0.314373889472336,0,0,0,0,0,0,0,0.685626110527664,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"6293",3.30951800011098,36.1978531262139,0,0,34.5178614999168,1168.99452323597,0.00549344007034567,0.0241386686833745,2.89229761330696,0,"TRUE",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.413689750013873,0,0.586310249986127,0,0,0,0,0,0,0,0,0,0,0,0.586310249986127,0,0,0,0.413689750013873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.413689750013873,0.586310249986127
"6301",4.46884966292419,71.1860854427097,0,0,12.6380182472058,179.285934535032,0.00158794546244374,0.0193992078119034,33.5079635194405,0,"TRUE",0,0,0,0,0,0.293769932584837,0,0,0,0.706230067415163,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.706230067415163,0,0,0,0,0,0.293769932584837,0,0,0,0.293769932584837,0.706230067415163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6316",1.30362811218947,51.323355814442,0,0,29.6963718878105,1097.27404702108,0.00101209360608887,0.00670268082503862,48.5678700144336,0,"TRUE",0,0,0,0,0,0,0.696371887810528,0.303628112189472,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.696371887810528,0,0.303628112189472,0,0,0,0,0,0,0,0.696371887810528,0,0,0,0,0,0,0,0,0.303628112189472,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"632",1.79263237025589,67.9495005887002,0,0,29.2073676297441,1224.9478196106,0.00264210763664217,0.0119440196636594,39.4680164854883,0,"TRUE",0,0,0,0,0,0,0.207367629744112,0.792632370255888,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207367629744112,0,0.792632370255888,0,0,0,0,0,0,0,0.207367629744112,0,0,0,0,0,0,0,0,0.792632370255888,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6332",3.03812930174172,95.2142394263297,0,0,20.8284181421623,1124.03367692311,0.0113229404520024,0.0206976322775188,29.157404459953,0,"TRUE",0,0,0,0,0,0,0.49046767456457,0,0,0.50953232543543,0,0.49046767456457,0.50953232543543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.49046767456457,0.50953232543543,0,0,0,0,0,0,0,0.50953232543543,0.49046767456457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6341",5.09486193209887,157.403190739825,0.126482576131821,10.6719673611224,16.5849933847785,1380.9665782828,0.0217471579341803,0.0367486933038866,4.87521798815791,0,"TRUE",0,0,0,0,0,0,0,0.0316206440329552,0,0.968379355967045,0,0.0316206440329552,0.968379355967045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.968379355967045,0,0,0,0,0.0316206440329552,0,0,0.968379355967045,0.0316206440329552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.968379355967045,0.0316206440329552
"635",6.57833382883109,178.26209567074,3.19606069615111,162.819163941429,249.477137743728,7406.2499925677,0.00667440479514913,0.0167498446174115,5.51458317234184,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.598030348075554,0.401969651924446,0,0,0,0,0,0,0.598030348075554,0.401969651924446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.598030348075554,0,0,0,0,0,0,0.401969651924446,0,0,0,0,0,0,0,0,0,0,0,0,1,0.401969651924446,0.598030348075554
"636",0.763363280333579,31.2978944936767,0.473273439332843,47.0907072136179,30,933.553557292782,0.00147897949791513,0.00904119835760889,41.3880829822914,0,"TRUE",0,0,0,0,0,0,0.763363280333579,0.236636719666421,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.763363280333579,0,0.236636719666421,0,0,0,0,0,0,0,0.763363280333579,0,0,0,0,0,0,0,0.236636719666421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6372",13.2763784485869,383.593983562369,3.08944862056524,84.0945550787728,235.377130150329,6847.13002278008,0.00379110198526894,0.0106074620439549,19.4265200232321,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.544724310282618,0.455275689717382,0,0,0,0,0,0,0.544724310282618,0.455275689717382,0,0,0,0,0,0,0,0,0,0,0,0.455275689717382,0,0.544724310282618,0,0,0,0,0,0,0,0,0.544724310282618,0,0,0,0,0.455275689717382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.455275689717382,0.544724310282618
"638",11.6156506948173,352.757578702689,1.45195633685216,13.7935852000955,40.6298908421304,997.461482325758,0.00152234363053147,0.0172415954806697,23.567412817215,0,"TRUE",0,0,0,0,0,0.274021831573918,0,0.725978168426082,0,0,0,1,0,0,0,0,0,0,0,0.725978168426082,0,0.274021831573918,0,0,0,0,0,0,0,0,0,0.725978168426082,0,0.274021831573918,0,0,0,0,0,0,0,0.274021831573918,0,0,0,0,0,0.725978168426082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.725978168426082,0.274021831573918
"639",2.27562803216279,131.915312489436,1.13781401608139,96.0030576068675,89.7386293779127,5477.13206333303,0.00204759986301393,0.00801951025411301,36.8243922010234,0,"TRUE",0,0,0,0,0,0.715546495979652,0,0.284453504020348,0,0,0,1,0,0,0,0,0,0,0,0.284453504020348,0,0,0.715546495979652,0,0,0,0,0,0,0,0,0,0,0.715546495979652,0,0,0,0.284453504020348,0,0,0.715546495979652,0.284453504020348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"6401",7.2667136460077,196.916063684575,2.64244132582098,91.4945309065515,283.643850706052,9659.34060980897,0.00459763056612946,0.00760683068696877,23.5577646326236,0,"TRUE",0,0,0,0,0,0.339389668544754,0,0.660610331455246,0,0,0.660610331455246,0.339389668544754,0,0,0,0,0,0,0.660610331455246,0,0,0,0.339389668544754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.339389668544754,0,0.660610331455246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"641",0.0230898475274444,0.785054815933108,0,0,36.9653652287088,1640.54003651877,0.00552348676475745,0.0321199421027907,2.23747145923213,0,"TRUE",0,0,0,0,0,1,0,0,0,0,0.00577246188186109,0.994227538118139,0,0,0,0,0,0,0.00577246188186109,0,0,0.994227538118139,0,0,0,0,0,0,0,0,0,0.00577246188186109,0,0.994227538118139,0,0,0,0,0,0,0.00577246188186109,0.994227538118139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00577246188186109,0.994227538118139
"6421",3.18920616805553,108.433009713888,0,0,32.2161907479167,1243.50732201657,0.00112610263445552,0.0113734615000354,8.92255153865655,0,"TRUE",0,0,0,0,0,1,0,0,0,0,0.797301542013884,0.202698457986116,0,0,0,0,0,0,0.797301542013884,0,0,0.202698457986116,0,0,0,0,0,0,0,0,0,0.797301542013884,0,0.202698457986116,0,0,0,0,0,0,0.797301542013884,0.202698457986116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.797301542013884,0.202698457986116
"643",0,0,0.159118434647098,26.2545417167712,33.0220391338225,1514.48028531167,0.00732353858951015,0.0303186611817843,7.32884566143864,0.127294747717679,"TRUE",0,0,0,0,0,0.840881565352902,0.159118434647098,0,0,0,0,0.840881565352902,0.159118434647098,0,0,0,0,0,0,0.159118434647098,0,0.840881565352902,0,0,0,0,0,0,0,0,0,0,0,0.840881565352902,0,0,0,0,0.159118434647098,0,0,0.840881565352902,0,0.159118434647098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.159118434647098,0.840881565352902
"6441",1.87976521020755,50.9385650621641,1.51266323914751,160.471474720864,77.7917823572643,2731.05301871829,0.015007860329416,0.0182576505824033,30.1739518462638,0.663289802893996,"TRUE",0,0,0,0,0,0,0.829112253617495,0.170887746382505,0,0,0.170887746382505,0,0.829112253617495,0,0,0,0,0,0.170887746382505,0.829112253617495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170887746382505,0,0,0,0,0.829112253617495,0,0,0,0.170887746382505,0.829112253617495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.829112253617495,0.170887746382505
"6451",6.33525748807006,152.914187257437,2.96339055290446,69.8246241299203,196.416071987012,5939.90514629364,0.00335244064636156,0.0126965212534922,4.44182920527039,0,"TRUE",0,0,0,0,0,0,0,0.481695276452228,0,0.518304723547772,0.481695276452228,0.518304723547772,0,0,0,0,0,0,0.481695276452228,0.518304723547772,0,0,0,0,0,0,0,0,0,0,0,0.518304723547772,0,0.481695276452228,0,0,0,0,0,0,0,0,0.481695276452228,0,0.518304723547772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518304723547772,0,0.481695276452228,0,1
"6465",1.53930573817343,28.5959680220112,1.07861147634685,3.23583442904055,19.2138852365315,665.078324939311,0,0.00988561211548324,24.9779532617965,0,"TRUE",0,0,0,0,0,0,0.460694261826575,0,0,0.539305738173425,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.460694261826575,0,0,0.539305738173425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539305738173425,0,0.460694261826575,0.460694261826575,0.539305738173425
"647",6.58151917159557,129.621366397338,1.10200589895248,244.232057355344,25.1116076558828,1438.61504751702,0.0038934154931525,0.0244725736969589,35.2128742203407,0,"TRUE",0,0,0,0,0,0,0,0.275501474738121,0,0.724498525261879,0,0.724498525261879,0.275501474738121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.724498525261879,0.275501474738121,0,0,0,0,0,0,0,0,0.275501474738121,0.724498525261879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.724498525261879,0.275501474738121
"648",14.9890672464389,283.604843635179,3.73041793238372,826.753874264541,74.7650151886046,4822.48382298171,0.0131796635459779,0.028574644009034,10.4591662468398,0,"TRUE",0,0,0,0,0,0,0.067395516904071,0.932604483095929,0,0,0,0.067395516904071,0.932604483095929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.067395516904071,0.932604483095929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067395516904071,0.932604483095929
"649",8.31767512857914,450.897393750941,4,334.60915632993,143.498807035387,5812.42878275074,0.00610226647241657,0.0184021357909365,1.92068954319114,0,"TRUE",0,0,0,0,0,0.15883756428957,0,0.84116243571043,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15883756428957,0.84116243571043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15883756428957,0.84116243571043
"6501",8.15934252738953,457.303266910043,4,336.049983000755,150.227942585945,5967.59028870794,0.00664857292541468,0.0191070068815513,0.963397819374668,0,"TRUE",0,0,0,0,0,0.0796712636947632,0,0.920328736305237,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796712636947632,0.920328736305237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0796712636947632,0.920328736305237
"651",1.83854265557602,8.27344195009209,3.67708531115204,28.4974111614283,371.614763314836,11562.1737841369,0.00649491524484283,0.0231257461746004,0.176692339884663,0,"TRUE",0,0,0,0,0,0.0807286722119898,0,0.91927132778801,0,0,0,1,0,0,0,0,0,0,0,0.91927132778801,0,0.0807286722119898,0,0,0,0,0,0,0,0,0,0.91927132778801,0,0.0807286722119898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91927132778801,0.0807286722119898
"6521",10.4733568115626,281.166124938962,4,132.209539693664,397.234063639306,11968.8766725356,0.00693730253276204,0.0105366590712957,8.68165359401303,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0.941484090173617,0.058515909826383,0,0,0,0,0,0,0.941484090173617,0.058515909826383,0,0,0,0,0,0,0,0,0,0,0,0.058515909826383,0,0.941484090173617,0,0,0,0,0,0,0,0.058515909826383,0.941484090173617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058515909826383,0.941484090173617
"653",6.50523406104185,184.431008840358,0,0,35.5052340610418,2696.7031576134,0,0.0101469944719072,21.9982489616447,0,"TRUE",0,0.786462008720264,0,0,0,0,0.213537991279736,0,0,0,0,0.213537991279736,0.786462008720264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.213537991279736,0,0.786462008720264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"654",8,305.08654392368,1.35973448026925,114.727596772718,77.7920344080776,4162.52487714963,0.00244696593308223,0.0146344819602229,8.74588776513585,0,"TRUE",0,0.660066379932687,0,0,0,0,0,0.339933620067313,0,0,0,0.339933620067313,0.660066379932687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660066379932687,0,0,0,0.339933620067313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.660066379932687,0.339933620067313
"655",7.81119306012988,405.23872933425,3.24477224051952,273.777657793835,130.944642297924,5062.80858382065,0.00583926292108877,0.0195713299690549,0,0,"TRUE",0,0.188806939870119,0,0,0,0,0,0.811193060129881,0,0,0.188806939870119,0.811193060129881,0,0,0,0,0,0,0.188806939870119,0.811193060129881,0,0,0,0,0,0,0,0,0,0,0,0.188806939870119,0,0,0,0,0,0.811193060129881,0,0,0,0.811193060129881,0,0,0,0,0,0.188806939870119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.188806939870119,0.811193060129881
"656",3.57491016574204,77.2564285814064,0,0,7.01218558009714,113.026604698459,0,0.0216898978736027,39.2415521882209,0,"TRUE",0,0.14372754143551,0,0,0,0,0,0,0,0.85627245856449,0.14372754143551,0.85627245856449,0,0,0,0,0,0,0.14372754143551,0.85627245856449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.85627245856449,0,0,0,0,0.14372754143551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"657",2.94173894752748,64.4640871577198,0,0,5.3495663148351,59.8669090183219,0,0.021898549518631,45.8562966725347,0,"TRUE",0,0,0,0,0,0,0,0.0582610524725169,0,0.941738947527483,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0582610524725169,0.941738947527483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"6581",7.48058644961566,429.273925593239,3.65372429974377,308.282987790881,144.360936940648,5616.3834027861,0.00657520936630019,0.0195437072507433,4.00883923570863,0,"TRUE",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0865689250640571,0,0,0,0,0,0.913431074935943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0865689250640571,0.913431074935943
"659",11.7035236353986,626.012438034033,5.05528545309789,190.414181583729,281.270361976931,8847.05542173313,0.00932510741359164,0.0157831969787256,6.53960806541952,0,"TRUE",0,0.351761817699298,0,0,0,0,0,0.648238182300702,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.351761817699298,0,0.648238182300702,0,0,0,0,0,0,0,0.351761817699298,0.648238182300702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.351761817699298,0.648238182300702
"660",6.09335143119097,576.681028882885,3.28103538602591,134.092791415649,51.5302995666862,2348.30038219646,0.0093656138136852,0.0297075239126827,1.91174520579053,0,"TRUE",0,0.468719340860844,0,0,0,0.531280659139156,0,0,0,0,0.468719340860844,0.531280659139156,0,0,0,0,0,0,0.468719340860844,0,0,0.531280659139156,0,0,0,0,0,0,0,0,0,0.468719340860844,0,0.531280659139156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.468719340860844,0.531280659139156
"661",7.01839687675238,190.187085066367,2.55214431881905,88.3679970391095,256.196035005152,7754.38040792921,0.00444052120087492,0.0165972144813568,25.425193874747,0,"TRUE",0,0,0,0,0,0,0.361963920295238,0.638036079704762,0,0,0.638036079704762,0.361963920295238,0,0,0,0,0,0,0.638036079704762,0.361963920295238,0,0,0,0,0,0,0,0,0,0,0,0,0.361963920295238,0.638036079704762,0,0,0,0,0,0,0,0,0.638036079704762,0.361963920295238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
